cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
h6lhj2gl,15724c0c0f8675d894aa76e25c9a29f4266d0440,PMC,Synergistic Activity of Colistin in Combination With Resveratrol Against Colistin-Resistant Gram-Negative Pathogens,10.3389/fmicb.2018.01808,PMC6091244,30131787,cc-by,"Objectives: In this study, we investigated the antimicrobial activity of resveratrol in combination with colistin, a last-resort agent for the treatment of severe infections caused by multidrug resistant Gram-negative pathogens. Methods: The synergistic activity and the bactericidal activity of colistin in combination with resveratrol was investigated by checkerboard assays and time-kill assays, respectively. A total of 21 strains were investigated, including 16 strains of different species (Klebsiella pneumoniae, n = 6, Escherichia coli, n = 6; Citrobacter braakii, n = 1; Stenotrophomonas malthophilia, n = 1; Enterobacter cloaceae, n = 1; Acinetobacter baumannii, n = 1) with acquired colistin resistance, three colistin-susceptible K. pneumoniae precursors, and two strains of intrinsically colistin-resistant species (Serratia marcescens, n = 1; Proteus mirabilis, n = 1). Mechanisms of acquired colistin resistance included chromosomal mutations (i.e., mgrB, pmrAB) and plasmid genes (mcr-1, mcr-1.2). Results: Resveratrol did not show any significant intrinsic antimicrobial activity. Overall, a relevant synergistic antimicrobial activity of resveratrol in combination with colistin was observed with all tested strains, except for the three colistin-susceptible K. pneumoniae strains, and for two mcr-1-positive E. coli strains. In time-kill assays, performed with 15 selected strains, the combination of colistin 2 mg/L plus resveratrol 128 mg/L was bactericidal with 11 strains, and bacteriostatic for the remaining ones. Conclusions: Resveratrol was found to potentiate colistin activity against a wide panel of colistin-resistant strains, regardless of species and resistance mechanisms, which would deserve further investigation for potential clinical applications.",2018-08-07,"Cannatelli, Antonio; Principato, Silvia; Colavecchio, Olga L.; Pallecchi, Lucia; Rossolini, Gian Maria",Front Microbiol,,,,document_parses/pdf_json/15724c0c0f8675d894aa76e25c9a29f4266d0440.json,document_parses/pmc_json/PMC6091244.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091244/,
they9j06,bdb2855fba379ffefbd1e4b49d0d5db65ee93852,PMC,Identification and Validation of Reference Genes for RT-qPCR Normalization in Mythimna separata (Lepidoptera: Noctuidae),10.1155/2018/1828253,PMC6091413,30151374,cc-by,"Mythimna separata is a major agricultural pest with seasonal migrating trait in China. Formation and regulation mechanism of migration behavior has resulted in a large number of fundamental researches involving quantitative studies of gene expression in this species. Using appropriate reference gene is critical in RT-qPCR data normalization. A comprehensive study on the reference genes in M. separata is lacking. In this paper, expression stabilities of ten candidate reference genes were evaluated in M. separata under various biotic and abiotic conditions by employing four different software geNorm, NormFinder, BestKeeper, and the comparative ΔCT method. The comprehensive stabilities ranking of these genes were suggested by RefFinder. PKG as a target gene was employed to justify the number of reference genes in four larval tissues and two photoperiod treatments. Results demonstrate that the first three most stable genes were as follows: EF, CypA, and β-TUB for developmental stages; EF, CypA, and RPL12 for larval tissues; EF, TBP, and β-TUB for adult tissues. RPL12, β-TUB, and EF for densities; EF, RPL12, and GAPDH for photoperiod treatments; β-TUB, EF, and ATPase for temperature treatments. Stable reference gene combinations may reduce bias in normalization. This work provides for the first time a comprehensive list of appropriate reference genes and facilitates future studies on gene function of M. separata.",2018-07-31,"Li, Ke; Xu, Na; Yang, Yu Jing; Zhang, Jin Hui; Yin, Huan",Biomed Res Int,,,,document_parses/pdf_json/bdb2855fba379ffefbd1e4b49d0d5db65ee93852.json,document_parses/pmc_json/PMC6091413.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091413/,
am4mdxok,4c9775637f12a6187bb80270f6a61c0c28cf0892,PMC,The impact of respiratory viruses on lung health after preterm birth,10.1080/20018525.2018.1487214,PMC6095035,30128088,cc-by,"Children born preterm, less than 37 weeks’ gestation, are at increased risk of viral respiratory infections and associated complications both during their initial birth hospitalisation and in their first years following discharge. This increased burden of viral respiratory infections is likely to have long term implications for lung health and function in individuals born preterm, particularly those with bronchopulmonary dysplasia. Several hypotheses have been put forward to explain the association between early life viral respiratory infection and development of suboptimal lung health and function later in life following preterm birth. Although preterm infants with diminished lung function, particularly small airways, might be particularly susceptible to asthma and wheezing disorders following viral infection, there is evidence that respiratory viruses can activate number of inflammatory and airway re-modelling pathways. Therefore, the aim of this review is to highlight the perinatal and early life risk factors that may contribute to increased susceptibility to viral respiratory infections among preterm infants during early life and to understand how respiratory viral infection may influence the development of abnormal lung health and function later in life.",2018-08-01,"Townsi, Nada; Laing, Ingrid A.; Hall, Graham L.; Simpson, Shannon J.",Eur Clin Respir J,,,,document_parses/pdf_json/4c9775637f12a6187bb80270f6a61c0c28cf0892.json,document_parses/pmc_json/PMC6095035.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6095035/,
bjg20xnk,b39ba8e55292f9b4774c688f21d8271219c3c226,PMC,"Advances in Designing and Developing Vaccines, Drugs, and Therapies to Counter Ebola Virus",10.3389/fimmu.2018.01803,PMC6095993,30147687,cc-by,"Ebola virus (EBOV), a member of the family Filoviridae, is responsible for causing Ebola virus disease (EVD) (formerly named Ebola hemorrhagic fever). This is a severe, often fatal illness with mortality rates varying from 50 to 90% in humans. Although the virus and associated disease has been recognized since 1976, it was only when the recent outbreak of EBOV in 2014–2016 highlighted the danger and global impact of this virus, necessitating the need for coming up with the effective vaccines and drugs to counter its pandemic threat. Albeit no commercial vaccine is available so far against EBOV, a few vaccine candidates are under evaluation and clinical trials to assess their prophylactic efficacy. These include recombinant viral vector (recombinant vesicular stomatitis virus vector, chimpanzee adenovirus type 3-vector, and modified vaccinia Ankara virus), Ebola virus-like particles, virus-like replicon particles, DNA, and plant-based vaccines. Due to improvement in the field of genomics and proteomics, epitope-targeted vaccines have gained top priority. Correspondingly, several therapies have also been developed, including immunoglobulins against specific viral structures small cell-penetrating antibody fragments that target intracellular EBOV proteins. Small interfering RNAs and oligomer-mediated inhibition have also been verified for EVD treatment. Other treatment options include viral entry inhibitors, transfusion of convalescent blood/serum, neutralizing antibodies, and gene expression inhibitors. Repurposed drugs, which have proven safety profiles, can be adapted after high-throughput screening for efficacy and potency for EVD treatment. Herbal and other natural products are also being explored for EVD treatment. Further studies to better understand the pathogenesis and antigenic structures of the virus can help in developing an effective vaccine and identifying appropriate antiviral targets. This review presents the recent advances in designing and developing vaccines, drugs, and therapies to counter the EBOV threat.",2018-08-10,"Dhama, Kuldeep; Karthik, Kumaragurubaran; Khandia, Rekha; Chakraborty, Sandip; Munjal, Ashok; Latheef, Shyma K.; Kumar, Deepak; Ramakrishnan, Muthannan Andavar; Malik, Yashpal Singh; Singh, Rajendra; Malik, Satya Veer Singh; Singh, Raj Kumar; Chaicumpa, Wanpen",Front Immunol,,,,document_parses/pdf_json/b39ba8e55292f9b4774c688f21d8271219c3c226.json,document_parses/pmc_json/PMC6095993.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6095993/,
z9l34c04,6cabb9dc94d381013cd38885a5f0af29490c74f6; 7421d0a5937f6e1ec30547de88bc4b4148725995,PMC,Microglia control the spread of neurotropic virus infection via P2Y12 signalling and recruit monocytes through P2Y12-independent mechanisms,10.1007/s00401-018-1885-0,PMC6096730,30027450,cc-by,"Neurotropic herpesviruses can establish lifelong infection in humans and contribute to severe diseases including encephalitis and neurodegeneration. However, the mechanisms through which the brain’s immune system recognizes and controls viral infections propagating across synaptically linked neuronal circuits have remained unclear. Using a well-established model of alphaherpesvirus infection that reaches the brain exclusively via retrograde transsynaptic spread from the periphery, and in vivo two-photon imaging combined with high resolution microscopy, we show that microglia are recruited to and isolate infected neurons within hours. Selective elimination of microglia results in a marked increase in the spread of infection and egress of viral particles into the brain parenchyma, which are associated with diverse neurological symptoms. Microglia recruitment and clearance of infected cells require cell-autonomous P2Y12 signalling in microglia, triggered by nucleotides released from affected neurons. In turn, we identify microglia as key contributors to monocyte recruitment into the inflamed brain, which process is largely independent of P2Y12. P2Y12-positive microglia are also recruited to infected neurons in the human brain during viral encephalitis and both microglial responses and leukocyte numbers correlate with the severity of infection. Thus, our data identify a key role for microglial P2Y12 in defence against neurotropic viruses, whilst P2Y12-independent actions of microglia may contribute to neuroinflammation by facilitating monocyte recruitment to the sites of infection. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00401-018-1885-0) contains supplementary material, which is available to authorized users.",2018-07-19,"Fekete, Rebeka; Cserép, Csaba; Lénárt, Nikolett; Tóth, Krisztina; Orsolits, Barbara; Martinecz, Bernadett; Méhes, Előd; Szabó, Bálint; Németh, Valéria; Gönci, Balázs; Sperlágh, Beáta; Boldogkői, Zsolt; Kittel, Ágnes; Baranyi, Mária; Ferenczi, Szilamér; Kovács, Krisztina; Szalay, Gergely; Rózsa, Balázs; Webb, Connor; Kovacs, Gabor G.; Hortobágyi, Tibor; West, Brian L.; Környei, Zsuzsanna; Dénes, Ádám",Acta Neuropathol,,,,document_parses/pdf_json/6cabb9dc94d381013cd38885a5f0af29490c74f6.json; document_parses/pdf_json/7421d0a5937f6e1ec30547de88bc4b4148725995.json,document_parses/pmc_json/PMC6096730.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6096730/,
3wvuudhd,5b80e43b1261e5998412a0976e64cabb01c8b121,PMC,Rapid Identification of Seven Waterborne Exophiala Species by RCA DNA Padlock Probes,10.1007/s11046-018-0256-7,PMC6096892,29504057,cc-by,"The black yeast genus Exophiala includes numerous potential opportunistic species that potentially cause systematic and disseminated infections in immunocompetent individuals. Species causing systemic disease have ability to grow at 37–40 °C, while others consistently lack thermotolerance and are involved in diseases of cold-blooded, waterborne vertebrates and occasionally invertebrates. We explain a fast and sensitive assay for recognition and identification of waterborne Exophiala species without sequencing. The ITS rDNA region of seven Exophiala species (E. equina, E. salmonis, E. opportunistica, E. pisciphila, E. aquamarina, E. angulospora and E. castellanii) along with the close relative Veronaea botryosa was sequenced and aligned for the design of specific padlock probes for the detection of characteristic single-nucleotide polymorphisms. The assay demonstrated to successfully amplify DNA of target fungi, allowing detection at the species level. Amplification products were visualized on 1% agarose gels to confirm specificity of probe–template binding. Amounts of reagents were reduced to prevent the generation of false positive results. The simplicity, tenderness, robustness and low expenses provide padlock probe assay (RCA) a definite place as a very practical method among isothermal approaches for DNA diagnostics.",2018-03-05,"Najafzadeh, M. J.; Vicente, V. A.; Feng, Peiying; Naseri, A.; Sun, Jiufeng; Rezaei-Matehkolaei, A.; de Hoog, G. S.",Mycopathologia,,,,document_parses/pdf_json/5b80e43b1261e5998412a0976e64cabb01c8b121.json,document_parses/pmc_json/PMC6096892.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6096892/,
184kmuiy,97b03849d178cb08d39be44ebab0a2aa41b6a4d3,PMC,Oral administration of inactivated porcine epidemic diarrhea virus activate DCs in porcine Peyer’s patches,10.1186/s12917-018-1568-z,PMC6097195,30115049,cc-by,"BACKGROUND: Peyer’s patches (PPs) can be considered as the immune site of the intestine. Within PPs, Dendritic cells (DCs) can uptake antigens from the gut lumen by extending dendrites into epithelium, and process it and then present to lymphocytes, which effectively antigen produces an immune response. Porcine epidemic diarrhea virus (PEDV) is the causative agent of porcine epidemic diarrhea (PED), an acute and highly contagious enteric viral disease. The interaction between inactivated porcine epidemic diarrhea virus and porcine monocyte-derived dendritic cells (Mo-DCs) has been reported. However, little is known about the interaction between inactivated PEDV and DCs in porcine PPs. RESULTS: In this study, for the first time we investigated the role of DCs in porcine PPs after oral administration inactivated PEDV. Firstly, a method to isolate DCs from porcine PPs was established, in which the purity of SWC3a(+)/MHC-II(+) DCs was more than 90%. Our findings clearly indicate that DCs in porcine PPs after oral administration of inactivated PEDV not only stimulated the proliferation of allogeneic lymphocytes, but also secreted cytokines (IL-1, IL-4). Furthermore, the number of DCs and IgA(+) cells in porcine intestinal mucosal significantly increased and the levels of anti-PEDV specific IgG antibody in the serum and SIgA antibody in the feces increased after oral administration inactivated PEDV. CONCLUSIONS: Our findings indicate that oral administration of inactivated PEDV activate DCs in porcine Peyer’s patches and inactivated PEDV may be a useful and safe vaccine to trigger adaptive immunity.",2018-08-16,"Yuan, Chen; Zhang, En; Huang, Lulu; Wang, Jialu; Yang, Qian",BMC Vet Res,,,,document_parses/pdf_json/97b03849d178cb08d39be44ebab0a2aa41b6a4d3.json,document_parses/pmc_json/PMC6097195.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6097195/,
mhlqnj52,d73e2d3dfc88a88345c521192e8c38f8c69a132e,PMC,Adapted HCV JFH1 variant is capable of accommodating a large foreign gene insert and allows lower level HCV replication and viral production,10.7150/ijbs.27411,PMC6097470,30123070,cc-by-nc,"Infectious HCV carrying reporter genes have further applications in understanding the HCV life cycle including replication, viral assembly and release. In this study, a full-length 3039bp LacZ gene was inserted into the derivative of JFH1-AM120 to develop an additional reporter virus. The results showed that the recombinant reporter virus JFH1-AM120-LacZ can replicate and produce lower titers of infectious virus. However, insertion of the LacZ gene in the C-terminal region of the NS5A in HCV JFH1-AM120-LacZ decreased viral replication and dramatically impaired the production of infectious viral particles. Moreover, the JFH1-AM120-LacZ reporter virus lost the LacZ gene after serial passage. Nevertheless, the JFH1-AM120-LacZ reporter virus displayed the entire life cycle of HCV, from replication to production of infectious virus, in Huh7.5 cells. This study demonstrates that the NS5A region of HCV JFH1-AM120 has the capacity to accommodate large foreign genes up to 3,039 bp and suggests that other relatively large gene inserts can be accommodated at this site.",2018-07-13,"Wang, Qi; Hagedorn, Curt; Liu, Shuanghu",Int J Biol Sci,,,,document_parses/pdf_json/d73e2d3dfc88a88345c521192e8c38f8c69a132e.json,document_parses/pmc_json/PMC6097470.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6097470/,
uyzp7ele,e37ede300a3a671cb392f6a06e5b5e0af6e34fd9,PMC,Combining New Non-Nucleoside Reverse Transcriptase Inhibitors (RTIs) with AZT Results in Strong Synergism against Multi-RTI-Resistant HIV-1 Strains,10.3390/molecules23071599,PMC6099689,30004408,cc-by,"Reverse transcriptase inhibitors (RTIs), including nucleoside RTIs (NRTIs) and non-nucleoside RTIs (NNRTIs), are critical antiretroviral drugs for the treatment of human immunodeficiency virus (HIV) infection. Emergence of multi-RTI resistance calls for the development of more potent therapeutics or regimens against RTI-resistant strains. Here, we demonstrated that combining azidothymidine (AZT) with a new NNRTIs under development, diarylpyridine (DAPA)-2e, diarylanilin (DAAN)-14h, or DAAN-15h, resulted in strong synergism against infection by divergent HIV-1 strains, including those resistant to NRTIs and NNRTIs, suggesting the potential for developing these novel NNRTIs as salvage therapy for HIV/acquired immune deficiency syndrome (AIDS) patients.",2018-07-02,"Yu, Fei; Li, Wen; Wang, Lili; Dai, Yu; Lu, Xin; Wang, Qian; Xie, Lan; Jiang, Shibo",Molecules,,,,document_parses/pdf_json/e37ede300a3a671cb392f6a06e5b5e0af6e34fd9.json,document_parses/pmc_json/PMC6099689.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6099689/,
l1jg9ltr,53889c98bb5e342ae879f4e67c3b4c6368389716,PMC,Recent Reports of Solid-Phase Cyclohexapeptide Synthesis and Applications,10.3390/molecules23061475,PMC6100019,29912160,cc-by,"Macrocyclic peptides are privileged scaffolds for drug development and constitute a significant portion of macrocyclic drugs on the market today in fields spanning from infectious disease to oncology. Developing orally bioavailable peptide-based drugs remains a challenging task; however, macrocyclization of linear peptides can be an effective strategy to improve membrane permeability, proteolytic stability, oral bioavailability, and overall drug-like characteristics for this class. Significant advances in solid-phase peptide synthesis (SPPS) have enabled the efficient construction of macrocyclic peptide and peptidomimetic libraries with macrolactamization being performed on-resin or in solution phase. The primary goal of this review is to summarize solid-phase cyclohexapeptide synthesis using the on-resin and solution-phase macrocyclization methodologies published since 2013. We also highlight their broad applications ranging from natural product total synthesis, synthetic methodology development, and medicinal chemistry, to drug development and analyses of conformational and physiochemical properties.",2018-06-18,"Prior, Allan M.; Hori, Taylor; Fishman, Ashriel; Sun, Dianqing",Molecules,,,,document_parses/pdf_json/53889c98bb5e342ae879f4e67c3b4c6368389716.json,document_parses/pmc_json/PMC6100019.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6100019/,
qp2d9pic,8fc0e17fe32585f3e3216b48c7beba4b15221e57,PMC,Generating genomic platforms to study Candida albicans pathogenesis,10.1093/nar/gky594,PMC6101633,29982705,cc-by,"The advent of the genomic era has made elucidating gene function on a large scale a pressing challenge. ORFeome collections, whereby almost all ORFs of a given species are cloned and can be subsequently leveraged in multiple functional genomic approaches, represent valuable resources toward this endeavor. Here we provide novel, genome-scale tools for the study of Candida albicans, a commensal yeast that is also responsible for frequent superficial and disseminated infections in humans. We have generated an ORFeome collection composed of 5099 ORFs cloned in a Gateway™ donor vector, representing 83% of the currently annotated coding sequences of C. albicans. Sequencing data of the cloned ORFs are available in the CandidaOrfDB database at http://candidaorfeome.eu. We also engineered 49 expression vectors with a choice of promoters, tags and selection markers and demonstrated their applicability to the study of target ORFs transferred from the C. albicans ORFeome. In addition, the use of the ORFeome in the detection of protein–protein interaction was demonstrated. Mating-compatible strains as well as Gateway™-compatible two-hybrid vectors were engineered, validated and used in a proof of concept experiment. These unique and valuable resources should greatly facilitate future functional studies in C. albicans and the elucidation of mechanisms that underlie its pathogenicity.",2018-08-21,"Legrand, Mélanie; Bachellier-Bassi, Sophie; Lee, Keunsook K; Chaudhari, Yogesh; Tournu, Hélène; Arbogast, Laurence; Boyer, Hélène; Chauvel, Murielle; Cabral, Vitor; Maufrais, Corinne; Nesseir, Audrey; Maslanka, Irena; Permal, Emmanuelle; Rossignol, Tristan; Walker, Louise A; Zeidler, Ute; Znaidi, Sadri; Schoeters, Floris; Majgier, Charlotte; Julien, Renaud A; Ma, Laurence; Tichit, Magali; Bouchier, Christiane; Van Dijck, Patrick; Munro, Carol A; d’Enfert, Christophe",Nucleic Acids Res,,,,document_parses/pdf_json/8fc0e17fe32585f3e3216b48c7beba4b15221e57.json,document_parses/pmc_json/PMC6101633.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6101633/,
7uxtvscl,4491bb88635bf0a02fd1e0475f98dcb23d9b5a2b; 440cc2be974b6cafe5ba948e02adbd679e1614a9,PMC,Deficient humoral responses and disrupted B-cell immunity are associated with fatal SFTSV infection,10.1038/s41467-018-05746-9,PMC6102208,30127439,cc-by,"Severe Fever with Thrombocytopenia Syndrome (SFTS), an emerging infectious disease caused by a novel phlebovirus, is associated with high fatality. Therapeutic interventions are lacking and disease pathogenesis is yet to be fully elucidated. The anti-viral immune response has been reported, but humoral involvement in viral pathogenesis is poorly understood. Here we show defective serological responses to SFTSV is associated with disease fatality and a combination of B-cell and T-cell impairment contribute to disruption of anti-viral immunity. The serological profile in deceased patients is characterized by absence of specific IgG to viral nucleocapsid and glycoprotein due to failure of B-cell class switching. Expansion and impairment of antibody secretion is a signature of fatal SFTSV infection. Apoptosis of monocytes in the early stage of infection diminishes antigen-presentation by dendritic cells, impedes differentiation and function of T follicular helper cells, and contributes to failure of the virus-specific humoral response.",2018-08-20,"Song, Peixin; Zheng, Nan; Liu, Yong; Tian, Chen; Wu, Xilin; Ma, Xiaohua; Chen, Deyan; Zou, Xue; Wang, Guiyang; Wang, Huanru; Zhang, Yongyang; Lu, Sufang; Wu, Chao; Wu, Zhiwei",Nat Commun,,,,document_parses/pdf_json/4491bb88635bf0a02fd1e0475f98dcb23d9b5a2b.json; document_parses/pdf_json/440cc2be974b6cafe5ba948e02adbd679e1614a9.json,document_parses/pmc_json/PMC6102208.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102208/,
pp8fgaog,30e8d03a5cf6907154b5a3d7c7b23cdc96cf1952,PMC,Aspergillus PCR in Bronchoalveolar Lavage Fluid for the Diagnosis and Prognosis of Aspergillosis in Patients With Hematological and Non-hematological Conditions,10.3389/fmicb.2018.01877,PMC6102318,30154779,cc-by,"Objectives: We evaluated the usefulness of an Aspergillus fumigatus quantitative PCR assay performed in bronchoalveolar lavage fluid (BAL) for the diagnosis and prognosis of both invasive and non-invasive aspergillosis. Methods: This 4-year retrospective study involved 613 at-risk patients who had either hematological disorders or other immunosuppressive conditions, notably solid organ transplants. Thirty-five patients had proven/probable aspergillosis and thirteen had chronic non-invasive aspergillosis. We compared PCR, galactomannan index and mycological analysis of BAL. Results: For invasive aspergillosis (IA), PCR performed in BAL yielded 88.6% sensitivity and 95.5% specificity. Comparatively, galactomannan index and mycological examination yielded only 56.3 and 63.6% sensitivity and 97.6 and 94.5% specificity, respectively. Considering the 13 chronic aspergillosis cases, PCR, galactomannan index and mycological examination yielded 76.9, 15.4, and 84.6% sensitivity and 92.2, 94.9, and 93% specificity, respectively. Fungal load in BAL evaluated by PCR was able to discriminate between aspergillosis and contamination, but not between invasive and non-invasive forms. Finally, fungal load was predictive of 90-day mortality, with 23.1% mortality for patients with less than 500 copies/mL versus 68.4% for patients above that cut-off (p < 0.05). Conclusion: Our results indicate that Aspergillus PCR in BAL is of particular interest for both the diagnosis and the prognosis of IA. It is likewise an interesting tool for the diagnosis of non-invasive forms.",2018-08-14,"Imbert, Sébastien; Meyer, Isabelle; Palous, Martine; Brossas, Jean-Yves; Uzunov, Madalina; Touafek, Feriel; Gay, Frédérick; Trosini-Desert, Valéry; Fekkar, Arnaud",Front Microbiol,,,,document_parses/pdf_json/30e8d03a5cf6907154b5a3d7c7b23cdc96cf1952.json,document_parses/pmc_json/PMC6102318.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102318/,
8u56an8b,f8ea610bfeb31ae4f5efb3ae66dffb4dae2fd360,PMC,Immunological memory cells,10.5114/ceji.2018.77390,PMC6102609,30135633,cc-by-nc-sa,"This article reviews immunological memory cells, currently represented by T and B lymphocytes and natural killer (NK) cells, which determine a rapid and effective response against a second encounter with the same antigen. Among T lymphocytes, functions of memory cells are provided by their subsets: central memory, effector memory, tissue-resident memory, regulatory memory and stem memory T cells. Memory T and B lymphocytes have an essential role in the immunity against microbial pathogens but are also involved in autoimmunity and maternal-fetal tolerance. Furthermore, the evidence of immunological memory has been established for NK cells. NK cells can respond to haptens or viruses, which results in generation of antigen-specific memory cells. T, B and NK cells, which have a role in immunological memory, have been characterized phenotypically and functionally. During the secondary immune response, these cells are involved in the reaction against foreign antigens, including pathogens, and take part in autoimmune diseases, but also are crucial to immunological tolerance and vaccine therapy.",2018-06-30,"Ratajczak, Weronika; Niedźwiedzka-Rystwej, Paulina; Tokarz-Deptuła, Beata; Deptuła, Wiesław",Cent Eur J Immunol,,,,document_parses/pdf_json/f8ea610bfeb31ae4f5efb3ae66dffb4dae2fd360.json,document_parses/pmc_json/PMC6102609.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102609/,
pxvrqxxf,a633596dc4ee28692afaa88122c65b997d1e4d1f,PMC,Potential and challenges of tannins as an alternative to in-feed antibiotics for farm animal production,10.1016/j.aninu.2017.09.004,PMC6104569,30140753,cc-by-nc-nd,"Naturally occurring plant compounds including tannins, saponins and essential oils are extensively assessed as natural alternatives to in-feed antibiotics. Tannins are a group of polyphenolic compounds that are widely present in plant region and possess various biological activities including antimicrobial, anti-parasitic, anti-viral, antioxidant, anti-inflammatory, immunomodulation, etc. Therefore, tannins are the major research subject in developing natural alternative to in-feed antibiotics. Strong protein affinity is the well-recognized property of plant tannins, which has successfully been applied to ruminant nutrition to decrease protein degradation in the rumen, and thereby improve protein utilization and animal production efficiency. Incorporations of tannin-containing forage in ruminant diets to control animal pasture bloat, intestinal parasite and pathogenic bacteria load are another 3 important applications of tannins in ruminant animals. Tannins have traditionally been regarded as “anti-nutritional factor” for monogastric animals and poultry, but recent researches have revealed some of them, when applied in appropriate manner, improved intestinal microbial ecosystem, enhanced gut health and hence increased productive performance. The applicability of plant tannins as an alternative to in-feed antibiotics depends on many factors that contribute to the great variability in their observed efficacies.",2017-10-14,"Huang, Qianqian; Liu, Xiuli; Zhao, Guoqi; Hu, Tianming; Wang, Yuxi",Anim Nutr,,,,document_parses/pdf_json/a633596dc4ee28692afaa88122c65b997d1e4d1f.json,document_parses/pmc_json/PMC6104569.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6104569/,
k3jxvzfi,36c57bd8ded4b2dc1a5859c15dea5c3800e23413,PMC,Isolation and characterization of novel bat paramyxovirus B16-40 potentially belonging to the proposed genus Shaanvirus,10.1038/s41598-018-30319-7,PMC6105681,30135435,cc-by,"The bat paramyxovirus B16-40 was first isolated in Korea in this study. Using the isolated virus, we could obtain not only genomic information, but also several biological characteristics of the virus. In the phylogenetic analysis, the virus was found to belong to the recently proposed genus Shaanvirus. Through sequence analyses and in vitro testing, the isolated virus was also found to have haemagglutinin-neuraminidase (HN) protein as one of the structural proteins. When mouse antiserum was generated against the isolated virus and tested, it was cross-reactive to human parainfluenza virus 1 in an indirect immunofluorescence assay but could not cross-neutralize human parainfluenza virus 1. In addition, the bat paramyxovirus B16-40 was not infectious in the mouse model. Collectively, this study provided basic information on further classification of the bat paramyxovirus B16-40 and related viruses in the proposed genus Shaanvirus.",2018-08-22,"Noh, Ji Yeong; Jeong, Dae Gwin; Yoon, Sun-Woo; Kim, Ji Hyung; Choi, Yong Gun; Kang, Shien-Young; Kim, Hye Kwon",Sci Rep,,,,document_parses/pdf_json/36c57bd8ded4b2dc1a5859c15dea5c3800e23413.json,document_parses/pmc_json/PMC6105681.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6105681/,
h2u5w4a8,7271e159540673d3b3e831f797e068b52d41027a,PMC,Why are RNA virus mutation rates so damn high?,10.1371/journal.pbio.3000003,PMC6107253,30102691,cc-by,"The high mutation rate of RNA viruses is credited with their evolvability and virulence. This Primer, however, discusses recent evidence that this is, in part, a byproduct of selection for faster genomic replication.",2018-08-13,"Duffy, Siobain",PLoS Biol,,,,document_parses/pdf_json/7271e159540673d3b3e831f797e068b52d41027a.json,document_parses/pmc_json/PMC6107253.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6107253/,
